HDFC Index,IDFC,LIC,Nippon,Tata,Sensex
-0.002975249,-0.002963346,-0.002947772,-0.002953816,-0.002951161,-0.002932211
0.00023857,0.000235652,0.000258741,0.000276925,0.000252441,0.000237105
-0.002066174,-0.002053716,-0.002059152,-0.002063096,-0.002068775,-0.002072844
-7.96E-06,-9.56E-06,-7.20E-06,2.73E-06,1.65E-05,-1.13E-05
0.001003061,0.000967769,0.000994802,0.00099476,0.001009767,0.000985758
-0.002736962,-0.002713122,-0.00268957,-0.002721969,-0.002640033,-0.002747612
-0.000795708,-0.00078798,-0.00077981,-0.000790479,-0.000807922,-0.000803734
0.001309991,0.001299789,0.001326297,0.001315542,0.001324882,0.001314262
0.003191143,0.003171511,0.003221135,0.003202176,0.00319321,0.003205954
-0.001167635,-0.001157349,-0.001140068,-0.001163929,-0.001128564,-0.001177568
0.000702417,0.000696039,0.000759231,0.000719899,0.000757939,0.000695688
0.003489572,0.003456045,0.003516069,0.003490449,0.003498426,0.003505836
0.002932019,0.002911228,0.002954893,0.002931681,0.002938626,0.002944898
0.003639098,0.003616396,0.003661481,0.003649191,0.003651454,0.00365533
0.004127315,0.004104752,0.004164896,0.004138436,0.004138573,0.004398568
-0.003227806,-0.003211817,-0.003181141,-0.003170047,-0.003189321,-0.003263533
-0.004379513,-0.004363629,-0.004349665,-0.004269899,-0.004384915,-0.004422126
-0.000329667,-0.000337058,-0.000310234,-0.000322658,-0.000337371,-0.000335732
0.003687183,0.003675333,0.003727165,0.003747552,0.003717094,0.003714426
0.003656126,0.003635197,0.003741527,0.00366985,0.003687067,0.00367769
-0.00045114,-0.000454608,-0.00043835,-0.00043818,-0.000454487,-0.000458243
-0.003781738,-0.003767599,-0.003783568,-0.003755813,-0.003788198,-0.003815966
-0.000522359,-0.000518084,-0.000504208,-0.000520713,-0.000514893,-0.000385724
-0.002093477,-0.002090001,-0.002033029,-0.002054356,-0.002060781,-0.002122016
0.00495792,0.004926264,0.004985375,0.004948568,0.004972047,0.004985906
-0.00352336,-0.003510059,-0.00352671,-0.003523274,-0.003527432,-0.003556096
-0.001138875,-0.001123473,-0.001133226,-0.001135593,-0.001124191,-0.001151642
-0.002186328,-0.002155252,-0.002183041,-0.002165285,-0.00217937,-0.002208109
0.002589432,0.00255676,0.002667611,0.002608567,0.002620268,0.002594801
-0.001455505,-0.001441152,-0.001444759,-0.001459169,-0.001445148,-0.001467439
0.002011715,0.001990828,0.002036683,0.002017399,0.002040649,0.002019592
-8.40E-05,-7.93E-05,-6.85E-05,-8.66E-05,-6.86E-05,-1.06E-05
-0.000331934,-0.000335362,-0.000321043,-0.000334957,-0.000330133,-0.000339756
-0.002731689,-0.00271108,-0.002690065,-0.002723085,-0.00272035,-0.002659486
-0.003713928,-0.003688924,-0.003704663,-0.003724484,-0.003728799,-0.003750207
-0.000367897,-0.000364651,-0.000353081,-0.000359985,-0.000363211,-0.000374595
-0.000738395,-0.000735317,-0.000719772,-0.000732787,-0.000736562,-0.000748492
-0.000406266,-0.000404613,-0.000394861,-0.000416616,-0.000384926,-0.000413059
-0.00203497,-0.002030553,-0.002009231,-0.002052566,-0.002022288,-0.002029286
0.000283858,0.000276311,0.000332547,0.000291851,0.000294606,0.000286599
2.45E-05,2.35E-05,2.95E-05,3.27E-05,2.64E-05,2.49E-05
0.000341597,0.000348575,0.000370301,0.000379455,0.000352602,0.00040861
0.006000216,0.005939519,0.006058048,0.006053107,0.006004978,0.006047157
0.004014019,0.003966088,0.004105589,0.004065084,0.004030425,0.004043162
0.000395142,0.000385043,0.000391212,0.000377551,0.00040398,0.000369134
0.006036801,0.005963721,0.006076332,0.006083054,0.006021203,0.006088983
-0.001688508,-0.001602332,-0.001683941,-0.001690608,-0.001620781,-0.001706375
-1.39E-05,-1.78E-06,8.95E-06,-8.48E-06,2.39E-05,-1.72E-05
-0.002914086,-0.002920488,-0.002902623,-0.002876086,-0.002926846,-0.00295604
-0.002381652,-0.002375178,-0.002363342,-0.002374363,-0.002378215,-0.002397082
0.001091498,0.001082751,0.001113558,0.001101568,0.001100054,0.001093979
-0.003023461,-0.003016634,-0.003012333,-0.003021225,-0.00302141,-0.003043747
-0.000433121,-0.000434985,-0.000384333,-0.000425132,-0.000434955,-0.000445748
-0.001046856,-0.001044182,-0.001032492,-0.001031921,-0.001040555,-0.001055852
0.001228269,0.001218906,0.00124662,0.001231932,0.001201723,0.001231804
-0.004694134,-0.004675705,-0.004680072,-0.004709044,-0.004682982,-0.004724924
-0.003344637,-0.003336376,-0.003330918,-0.003356771,-0.003417318,-0.003366972
-0.00265835,-0.002650295,-0.002598936,-0.002643005,-0.002675424,-0.002682547
0.000327018,0.000327735,0.00036091,0.000338993,0.000329908,0.000325907
0.000331674,0.000321785,0.000349022,0.000339258,0.000320863,0.00033055
0.001079617,0.001032611,0.001133566,0.001076521,0,0.00259865
-0.001335159,-0.00132804,-0.001324954,-0.001331668,0.001021013,-0.001562739
-0.005790161,-0.005763643,-0.005773479,-0.0057765,-0.001314008,-0.001342221
-0.001365789,-0.001351162,-0.001347923,-0.001360801,-0.005788573,-0.005757527
-0.000127048,-0.000122106,-0.000101507,-0.000125439,-0.001319604,-0.001373033
-0.001411313,-0.001402019,-0.001358897,-0.001382761,-0.000139748,-0.000132179
0.000321726,0.000320506,0.000331767,0.000329971,-0.001408935,-0.001424561
-0.005077243,-0.005054051,-0.00508632,-0.005081321,0.000704969,0.000692867
0.000350955,0.000346316,0.000370581,0.00036061,-0.005122009,-0.005032962
-0.001552754,-0.00154816,-0.001545585,-0.001545618,0.000307119,0.000349771
-0.00059584,-0.000595478,-0.00053059,-0.000553297,-0.001540303,-0.001450775
0.004658636,0.004606738,0.004678432,0.004652795,-0.000610793,-0.000587891
0.001966771,0.001943766,0.001989743,0.001991169,0.004620169,0.004665565
-0.000401629,-0.000401222,-0.000382946,-0.00040694,0.002034202,0.001982027
-0.000834087,-0.000835989,-0.000825873,-0.000818046,-0.000429243,-0.000419726
0.003687331,0.003652355,0.003751133,0.003696078,-0.000779697,-0.000830285
0.001208855,0.001201685,0.001229957,0.001214001,0.003681175,0.003678702
0.002375426,0.002352217,0.002414079,0.002403148,0.001217623,0.001207131
-0.004533908,-0.004497876,-0.004514299,-0.004534107,0.002377569,0.002398523
-0.003070059,-0.003044232,-0.003053284,-0.003060299,-0.004499582,-0.004567742
-0.000190863,-0.000189703,-0.000159737,-0.000198838,-0.003040291,-0.0030846
-0.001512212,-0.001493744,-0.001511092,-0.00153197,-0.000155998,-0.000222673
-0.001085913,-0.001075153,-0.001049283,-0.000960344,-0.001519111,-0.001539305
-0.000353263,-0.000354939,-0.000314639,-0.000334566,-0.001091923,-0.001077965
-0.001171699,-0.001161241,-0.001152193,-0.001251676,-0.000328528,-0.000343169
-0.000528518,-0.000528155,-0.000522274,-0.000540575,-0.001161387,-0.001177104
0.001338553,0.001332447,0.001378831,0.001394795,-0.00055628,-0.000582464
0.000205323,0.000199262,0.000228144,0.000255278,0.00139575,0.001365252
0.005882893,0.005834267,0.005900149,0.005886502,0.00021158,0.000204545
0.004145093,0.004124984,0.004171842,0.004120861,0.005907327,0.005899933
-0.000476765,-0.000493207,-0.000422051,-0.000476553,0.004127335,0.004165244
0.000880103,0.000852588,0.000905102,0.000870036,-0.00047415,-0.000486232
0.002706331,0.002691845,0.002738156,0.002748126,0.00087438,0.000889855
-0.004619686,-0.004570988,-0.004623139,-0.004620714,0.002700443,0.002726119
-0.003920587,-0.003910195,-0.003910228,-0.003870162,-0.00458487,-0.004664976
-0.002655716,-0.002653547,-0.00260744,-0.002708306,-0.00389571,-0.003950562
0.002950625,0.002918026,0.002955768,0.002963827,-0.002626534,-0.002675721
0.002284123,0.002271738,0.002310246,0.002295769,0.002920427,0.002967218
-0.002515003,-0.002493482,-0.002515054,-0.002514036,0.002257475,0.002292662
-0.002734839,-0.002777497,-0.002794307,-0.003017843,-0.002484884,-0.002537135
-0.001769199,-0.001795172,-0.002056163,-0.001751211,-0.002755361,-0.002815939
-0.003003198,-0.003008805,-0.003073706,-0.002974542,-0.001868272,-0.001796508
0.000766009,0.000742115,0.000786289,0.000769223,-0.00308199,-0.003027523
0.000279258,0.00026177,0.000134302,0.000280294,0.000751299,0.000762555
-0.002348724,-0.002363547,-0.002324345,-0.002312898,0.000270258,0.000271379
-0.000884424,-0.000895962,-0.000815334,-0.000838482,-0.002345948,-0.002361096
0.001262242,0.001274056,0.001285965,0.001263549,-0.00088296,-0.000898745
0.0008191,0.000828579,0.000837095,0.000825243,0.001265976,0.001263451
-0.002655464,-0.002660304,-0.002635558,-0.002634757,0.000802328,0.000817573
0.003111953,0.003101531,0.003180917,0.003105534,-0.002669556,-0.002670824
9.52E-06,4.06E-06,2.90E-05,1.05E-05,3.16E-03,0.003123728
0.000248949,0.000232661,0.000270532,0.000243441,4.74E-06,6.29E-06
-0.002249415,-0.002239263,-0.002238745,-0.002222542,0.000256823,0.000242568
-0.002338485,-0.002323825,-0.002329321,-0.002312294,-0.00224823,-0.002259312
-0.002418418,-0.002501473,-0.002445628,-0.002472705,-0.002348887,-0.002348722
-0.001134273,-0.001146079,-0.001122242,-0.001121889,-0.002501831,-0.002522348
0.000118834,0.000110831,0.000150144,0.000136222,-0.001136072,-0.001141353
-0.000866481,-0.000884115,-0.000866182,-0.000855176,0.000112335,0.000127622
-0.001107461,-0.001105164,-0.001095186,-0.001101796,-0.000866863,-0.00088728
-0.003114451,-0.003111448,-0.003074343,-0.003100732,-0.001116713,-0.001117543
0.000942453,0.000878404,0.000929915,0.000946231,-0.003084384,-0.003141329
-0.003851834,-0.00379602,-0.003830553,-0.003802909,0.000841077,0.000904092
-0.002192332,-0.002189548,-0.002171632,-0.002185501,-0.003789364,-0.00386431
-0.003090481,-0.003058283,-0.003046416,-0.003068277,-0.002183616,-0.002203764
-0.003505059,-0.003474291,-0.003436124,-0.003509595,-0.003067458,-0.003084116
-0.004127715,-0.004081712,-0.004090632,-0.00411904,-0.003492008,-0.003488889
-0.000256068,-0.000270058,-0.000236421,-0.000249872,-0.004058741,-0.004129023
0.001335732,0.001335413,0.001369137,0.001341684,-0.000263945,-0.00026021
-0.002769823,-0.002776129,-0.002690718,-0.002723181,0.001350521,0.001337549
0.002977304,0.002928536,0.002971435,0.002924668,-0.00273668,-0.002795611
0.000837393,0.000832808,0.00085887,0.000833973,0.002946006,0.002996961
0.000713394,0.000723276,0.000739206,0.000717168,0.001152852,0.000828914
0.010292565,0.010292626,0.010298782,0.010121278,0.000737128,0.000705297
0.003875851,0.003843673,0.003909712,0.003793454,0.010068535,0.010279492
0.007109466,0.007050075,0.007063147,0.007091958,0.003847229,0.003851234
0.001257094,0.001339214,0.001347061,0.00133267,0.007053608,0.007069737
-0.004469476,-0.004254386,-0.004218656,-0.004135012,0.001353914,0.001440427
0.005126906,0.005147475,0.005133716,0.005016196,-0.004245615,-0.004190434
-0.003741842,-0.003770308,-0.003722486,-0.003532122,0.005205996,0.005172068
0.001840073,0.00184342,0.001873714,0.001849292,-0.003684286,-0.003747586
-0.001854796,-0.001857687,-0.001834106,-0.001849292,0.001836147,0.001833702
0.003631083,0.003672616,0.0036877,0.003659639,-0.001885032,-0.001795716
0.002989078,0.003001004,0.003144473,0.003053339,0.003613598,0.003645748
0.000919431,0.000920393,0.00092715,0.000918365,0.002976565,0.003025351
-0.001804305,-0.001821212,-0.001765781,-0.001777244,0.000926009,0.000914823
0.000327299,0.000325785,0.000350503,0.000324499,-0.00183793,-0.001816559
-0.004100943,-0.004080254,-0.004081092,-0.004134866,0.000335748,0.000325539
-0.00381473,-0.003826734,-0.003758711,-0.003795221,-0.004087694,-0.004123683
0.001250608,0.00124688,0.001265674,0.001269126,-0.003802146,-0.003844779
0.002048839,0.002056779,0.002058019,0.002064769,0.001243954,0.001254548
0.00173579,0.001736878,0.001759909,0.001749411,0.002057555,0.002057709
0.003833596,0.003827596,0.003915013,0.00366696,0.00176707,0.001745303
0.005524353,0.005531822,0.005557182,0.005128992,0.003851735,0.003845745
0.00369566,0.003704984,0.003727654,0.00353088,0.005590184,0.005563844
-0.004139349,-0.004140701,-0.004135651,-0.004032198,0.003721808,0.003719295
0.000578608,0.00057358,0.000589609,0.000594219,-0.004162203,-0.004167082
-0.007832147,-0.007842407,-0.007801688,-0.007855106,0.000557124,0.00057894
0.000699547,0.000701568,0.000721176,0.000694016,-0.007876401,-0.007892125
0.00027127,0.0002744,0.000293103,0.000274259,0.000709492,0.000783816
0.00192363,0.001923376,0.001963273,0.001927303,0.000291923,0.000269972
0.006296206,0.006296433,0.006371615,0.006320804,0.001942007,0.001932165
0.003328811,0.003331646,0.003421282,0.003322679,0.006286751,0.006619491
-0.000953631,-0.000960916,-0.000947575,-0.000935486,0.003187035,0.003323037
-0.001809061,-0.00181272,-0.001804766,-0.001814289,-0.000974605,-0.000970313
0.001617837,0.001616764,0.001641355,0.001637604,-0.001791601,-0.001831143
0.005422777,0.005357334,0.005422426,0.005516361,0.001631808,0.001705993
-0.006163501,-0.006111094,-0.006129359,-0.006134193,0.005370029,0.005424944
-0.001305463,-0.001410027,-0.001389923,-0.001294327,-0.006018853,-0.006215543
0.002705486,0.00270587,0.002726682,0.00244243,-0.001388771,-0.0014159
-0.0037371,-0.003713903,-0.003644013,-0.003724941,0.002685228,0.002701387
-0.001491991,-0.001491546,-0.001462726,-0.001477369,-0.003664541,-0.003760094
0.004576084,0.004565032,0.004610479,0.004564993,-0.001470984,-0.001502752
-0.007389987,-0.007471311,-0.007481426,-0.007478439,0.00454079,0.004599569
-0.000386647,-0.000385137,-0.00036722,-0.000378578,-0.007428099,-0.007533077
-0.00207517,-0.002061012,-0.002006539,-0.002039683,-0.000378721,-0.000389822
-0.001171796,-0.001167412,-0.0011564,-0.001164973,-0.002015343,-0.00208169
-0.000765932,-0.000760147,-0.000746865,-0.000758425,-0.001151575,-0.00117718
-0.002052936,-0.002037686,-0.002027836,-0.002039341,-0.000768826,-0.000770862
-0.001153566,-0.001155561,-0.00114668,-0.001151821,-0.002074077,-0.002051302
-0.001408266,-0.001410691,-0.001359302,-0.001388472,-0.001169729,-0.00116399
-0.001124917,-0.001129803,-0.001110055,-0.001114272,-0.001346504,-0.001430107
0.000799837,0.000796152,0.000812441,0.000812905,-0.001094534,-0.001133204
-0.001194244,-0.001197232,-0.00118092,-0.00119311,0.000782716,0.000801016
0.00015027,0.000156174,0.000163048,0.000154097,-1.19E-03,-0.001207782
-0.000433986,-0.000432613,-0.000369669,-0.000405672,7.72E-05,0.000147745
-0.002069511,-0.002073838,-0.002039786,-0.00206867,-0.000416417,-0.00044384
0.001446818,0.001438907,0.001466808,0.001450622,-0.002029743,-0.002085978
-0.002651182,-0.002646684,-0.002607327,-0.002631585,0.001445155,0.00144983
-0.003170394,-0.003177625,-0.003139044,-0.003144583,-0.002656408,-0.002664573
-0.00234165,-0.002333852,-0.002274486,-0.00229768,-0.003154248,-0.003192252
-0.000190605,-0.000199128,-0.000154372,-0.000176049,-0.00232753,-0.002361407
0.000904919,0.000898627,0.000915675,0.000911194,-0.000213051,-0.000198325
0.002326656,0.002310711,0.002328972,0.002314248,0.000923469,0.000905672
-0.00361183,-0.003598057,-0.003531193,-0.003539638,0.002313468,0.002329193
-9.56E-05,-0.000102487,-8.21E-05,-8.54E-05,-3.57E-03,-0.003626309
-0.0012647,-0.001258941,-0.001235291,-0.001244247,-8.92E-05,-0.000100889
0.000898767,0.000889775,0.00091363,0.000905238,-0.001269332,-0.001268731
-0.003500227,-0.003526838,-0.003512706,-0.003512586,0.000914314,0.000899539
-0.000240714,-0.000250505,-0.000203763,-0.000216574,-0.003550372,-0.003552811
0.000159904,0.0001591,0.000137596,0.000166777,-0.000237436,-0.000255595
0.00190442,0.001900173,0.001914985,0.001911304,0.000164635,0.000156003
0.002933657,0.00292539,0.002302103,0.00293317,0.001879652,0.001911021
0.003723896,0.003701443,0.003424682,0.003696447,0.002886589,0.002940089
0.002901739,0.002882388,0.002909926,0.002888972,0.003664859,0.00373286
-0.000433198,-0.000424565,-0.000420092,-0.000416442,0.002860532,0.002903084
0.003839018,0.003824243,0.003883677,0.003813956,-0.000425393,-0.000440267
-0.003980036,-0.003977267,-0.003975095,-0.003972253,0.003822846,0.003856398
-0.003790131,-0.003789286,-0.00378066,-0.003779382,-0.003971583,-0.004005143
-0.002951874,-0.002949573,-0.002907407,-0.00293566,-0.003779015,-0.003267273
0.002678226,0.002661671,0.002693338,0.002664972,-0.002925337,-0.002981752
0.000539673,0.000532407,0.00056392,0.000536482,0.002666785,0.002678814
-0.005632069,-0.005619009,-0.005627079,-0.005600274,0.000556563,0.000536283
0.00116824,0.001176014,0.001190608,0.001166423,-0.005608877,-0.005148505
0.002596875,0.002585048,0.002657243,0.00261705,0.001167631,0.001171094
0.001347943,0.001340623,0.001350179,0.001353667,0.002568304,0.002663309
-0.003395398,-0.003386237,-0.003212088,-0.00336123,0.001334733,0.001350185
-0.00347383,-0.003467364,-0.003235454,-0.003459935,-0.003343845,-0.003416638
0.000251104,0.000243061,0.00025729,0.000246582,-0.003417193,-0.003494443
-0.000472546,-0.000474403,-0.000429833,-0.000450716,0.000222425,0.000237767
-0.002536009,-0.002528751,-0.002517534,-0.002523814,-0.000458783,-0.000487399
-0.00055805,-0.000561109,-0.000544423,-0.000553919,-0.002472781,-0.002551128
0.001177808,0.001171948,0.001198763,0.001180401,-0.000567306,-0.000567129
-0.000240029,-0.000265255,-0.00028619,-0.000208102,0.001169322,0.001696539
0.000905792,0.0007728,0.000791265,0.000927318,-0.000293125,-0.000272204
0.003191316,0.003179882,0.003221373,0.003193777,0.00078094,0.000901658
-0.003169241,-0.003168338,-0.003151525,-0.00315158,0.003072399,0.00320681
0.001296783,0.0012876,0.001306116,0.001302703,-0.003164906,-0.003195448
-0.003119709,-0.0031147,-0.003097523,-0.003093743,0.001267308,0.001406538
0.00266986,0.002655876,0.002720266,0.002695557,-0.003074984,-0.003141233
-0.000235456,-0.000230796,-0.00021854,-0.000226306,0.002659485,0.002676207
0.003091516,0.003085992,0.003112822,0.003096422,-0.000194331,-0.000241015
0.002210417,0.002198123,0.002226874,0.002211662,0.003043634,0.003352775
-0.004726767,-0.004716422,-0.004721426,-0.004678613,0.002173258,0.002218868
0.001958262,0.001945732,0.002013487,0.001978941,-0.00478604,-0.004756378
-0.001394182,-0.001383936,-0.001382419,-0.001383462,0.001941119,0.001954602
-0.003247506,-0.003229674,-0.003236232,-0.003199493,-0.001380874,-0.001404021
0.000669235,0.000669486,0.00068849,0.00067123,-0.003191282,-0.00326285
-0.001007959,-0.001001806,-0.00098735,-0.001000274,0.000673606,0.000864077
-0.003334104,-0.003331159,-0.003289603,-0.003320977,-0.000990353,-0.00101586
-0.003652367,-0.003639199,-0.003651472,-0.003648805,-0.003278372,-0.00335899
-0.000383087,-0.000387422,-0.000365595,-0.000379492,-0.003643516,-0.00366937
-0.003438593,-0.003435472,-0.003433547,-0.003460899,-0.000405511,-0.000315184
8.44E-05,8.36E-05,9.67E-05,9.17E-05,-3.41E-03,-0.003369669
0.002597007,0.002580016,0.002655532,0.002594241,5.68E-05,8.06E-05
-0.002370746,-0.002365453,-0.002361986,-0.002345653,0.002538697,0.002596999
0.001699849,0.001687002,0.001709452,0.001700485,-0.00236233,-0.002339376
-6.49E-05,-6.93E-05,-4.57E-05,-5.57E-05,1.69E-03,0.001745917
-0.001717811,-0.001724249,-0.001712478,-0.00168337,-7.71E-05,0.000265266
-0.002616756,-0.002612115,-0.002568232,-0.002568081,-0.00173492,-0.00173056
-0.001250202,-0.001246274,-0.001234596,-0.001226923,-0.002547919,-0.002636443
-0.00038525,-0.00038867,-0.00037287,-0.00037314,-0.001249594,-0.001257821
-0.001495782,-0.00150543,-0.001487023,-0.001477449,-0.000382214,-0.000390541
-0.00409132,-0.004080866,-0.004081745,-0.004090962,-0.001436308,-0.00148692
-0.00180824,-0.001807638,-0.001758514,-0.001792588,-0.003988496,-0.004116279
-0.001289869,-0.001277845,-0.001274858,-0.001272222,-0.001657158,-0.001828733
0.00098286,0.000971219,0.001037682,0.000966737,-0.001301744,-0.001297432
0.004105402,0.004080464,0.004107664,0.004071153,0.000980909,0.000982259
-0.004539939,-0.004513079,-0.004486877,-0.004467963,0.004115913,0.004145574
-0.001555359,-0.001545572,-0.001499259,-0.001497096,-0.004293264,-0.004545174
0.000304167,0.000303646,0.000316349,0.000313518,-0.001525538,-0.001566734
-0.002542322,-0.002537432,-0.002524362,-0.002497173,0.000334668,0.000300719
-0.001542892,-0.001557448,-0.00153828,-0.001519269,-0.002517345,-0.002549441
0.001775905,0.001766251,0.00178684,0.001775327,-0.001571452,-0.00156539
0.002583071,0.002564718,0.002624736,0.002589994,0.001736977,0.001775553
-0.002720528,-0.002709787,-0.002705132,-0.002694763,0.00253529,0.002580327
0.002169386,0.002157602,0.002202034,0.00217038,-0.002693783,-0.002382684
-0.00325152,-0.003245989,-0.00322979,-0.003219005,0.002138894,0.002167464
-0.003747667,-0.003732614,-0.003696794,-0.003681464,-0.003207911,-0.003266151
-7.55E-05,-7.65E-05,-5.99E-05,-6.45E-05,-3.70E-03,-0.003770229
-0.000568262,-0.000568403,-0.000540927,-0.000547617,-8.76E-05,-7.94E-05
0.00085518,0.000845084,0.000867031,0.000849331,-0.000563851,-0.000578247
-0.004964724,-0.004949522,-0.0049084,-0.00485258,0.000827727,0.00096353
-0.002255872,-0.002242309,-0.002243644,-0.002206674,-0.004853879,-0.004992986
0.001943108,0.001929242,0.00195507,0.001926526,-0.002226508,-0.002267114
0.000371273,0.000359115,0.000378755,0.000373571,0.001907343,0.001943765
0.000509873,0.000501121,0.00052148,0.000513045,0.000363665,0.000368359
